t;u;ref_dx;ref_psi;dx;theta;psi
15.9378;13;0.3000;0.0000;0.2189;-0.1712;-0.0666
15.9428;7;0.3000;0.0000;0.4461;-0.1699;-0.0652
15.9457;3;0.3000;0.0000;0.4848;-0.1710;-0.0631
15.9487;23;0.3000;0.0000;0.5416;-0.1634;-0.0632
15.9517;-2;0.3000;0.0000;0.5326;-0.1684;-0.0619
15.9547;15;0.3000;0.0000;0.5281;-0.1645;-0.0630
15.9577;-3;0.3000;0.0000;0.5259;-0.1701;-0.0610
15.9607;-6;0.3000;0.0000;0.4686;-0.1759;-0.0602
15.9637;6;0.3000;0.0000;0.4400;-0.1749;-0.0605
15.9677;0;0.3000;0.0000;0.3883;-0.1769;-0.0598
15.9715;0;0.3000;0.0000;0.3438;-0.1773;-0.0587
15.9741;0;0.3000;0.0000;0.3215;-0.1774;-0.0585
15.9768;-1;0.3000;0.0000;0.3103;-0.1786;-0.0585
15.9797;12;0.3000;0.0000;0.3422;-0.1733;-0.0591
15.9827;4;0.3000;0.0000;0.3581;-0.1725;-0.0582
15.9857;2;0.3000;0.0000;0.4034;-0.1731;-0.0583
15.9887;4;0.3000;0.0000;0.4448;-0.1733;-0.0578
15.9917;4;0.3000;0.0000;0.4842;-0.1743;-0.0573
15.9964;2;0.3000;0.0000;0.6535;-0.1786;-0.0568
16.0002;-1;0.3000;0.0000;0.5886;-0.1838;-0.0551
16.0028;-8;0.3000;0.0000;0.4813;-0.1905;-0.0532
16.0057;-8;0.3000;0.0000;0.4276;-0.1963;-0.0515
16.0087;-11;0.3000;0.0000;0.3821;-0.2027;-0.0500
16.0117;-3;0.3000;0.0000;0.2659;-0.2034;-0.0479
16.0147;-5;0.3000;0.0000;0.1329;-0.2030;-0.0466
16.0177;10;0.3000;0.0000;0.1039;-0.1947;-0.0452
16.0207;6;0.3000;0.0000;0.0519;-0.1878;-0.0448
16.0255;15;0.3000;0.0000;0.1756;-0.1785;-0.0448
16.0289;2;0.3000;0.0000;0.2935;-0.1771;-0.0428
16.0317;3;0.3000;0.0000;0.3337;-0.1761;-0.0398
16.0347;13;0.3000;0.0000;0.3913;-0.1712;-0.0391
16.0377;0;0.3000;0.0000;0.3826;-0.1723;-0.0396
16.0407;2;0.3000;0.0000;0.3783;-0.1728;-0.0365
16.0437;-7;0.3000;0.0000;0.3388;-0.1771;-0.0347
16.0467;-8;0.3000;0.0000;0.3003;-0.1813;-0.0330
16.0497;6;0.3000;0.0000;0.2249;-0.1772;-0.0319
16.0538;3;0.3000;0.0000;0.0938;-0.1725;-0.0315
16.0579;5;0.3000;0.0000;0.0843;-0.1666;-0.0309
16.0607;9;0.3000;0.0000;0.1356;-0.1602;-0.0311
16.0637;11;0.3000;0.0000;0.1987;-0.1538;-0.0314
16.0667;6;0.3000;0.0000;0.2864;-0.1511;-0.0307
16.0697;0;0.3000;0.0000;0.3489;-0.1526;-0.0303
16.0727;22;0.3000;0.0000;0.4362;-0.1447;-0.0295
16.0757;-7;0.3000;0.0000;0.4425;-0.1511;-0.0290
16.0787;-2;0.3000;0.0000;0.4457;-0.1551;-0.0272
16.0834;-3;0.3000;0.0000;0.4285;-0.1596;-0.0269
16.0872;11;0.3000;0.0000;0.2891;-0.1545;-0.0250
16.0898;0;0.3000;0.0000;0.1819;-0.1539;-0.0239
16.0927;3;0.3000;0.0000;0.1845;-0.1512;-0.0244
16.0957;4;0.3000;0.0000;0.2044;-0.1485;-0.0226
16.0987;13;0.3000;0.0000;0.2331;-0.1420;-0.0242
16.1017;2;0.3000;0.0000;0.2662;-0.1412;-0.0227
16.1047;9;0.3000;0.0000;0.3388;-0.1379;-0.0230
16.1077;-1;0.3000;0.0000;0.3751;-0.1410;-0.0224
16.1124;3;0.3000;0.0000;0.5615;-0.1440;-0.0207
16.1157;0;0.3000;0.0000;0.5052;-0.1482;-0.0224
16.1187;-8;0.3000;0.0000;0.4396;-0.1551;-0.0189
16.1217;-11;0.3000;0.0000;0.4068;-0.1630;-0.0204
16.1247;-9;0.3000;0.0000;0.2969;-0.1678;-0.0186
16.1277;-1;0.3000;0.0000;0.2045;-0.1675;-0.0177
16.1307;-8;0.3000;0.0000;0.0836;-0.1688;-0.0172
16.1337;7;0.3000;0.0000;0.0418;-0.1617;-0.0158
16.1367;3;0.3000;0.0000;0.0209;-0.1565;-0.0152
16.1397;10;0.3000;0.0000;0.0665;-0.1486;-0.0117
16.1444;3;0.3000;0.0000;0.2016;-0.1461;-0.0089
16.1479;8;0.3000;0.0000;0.2691;-0.1425;-0.0060
16.1507;3;0.3000;0.0000;0.3028;-0.1416;-0.0032
16.1537;2;0.3000;0.0000;0.3384;-0.1417;-0.0037
16.1567;-5;0.3000;0.0000;0.3375;-0.1455;-0.0001
16.1597;-5;0.3000;0.0000;0.2997;-0.1488;-0.0002
16.1627;-8;0.3000;0.0000;0.2246;-0.1524;0.0022
16.1657;-1;0.3000;0.0000;0.1497;-0.1516;0.0021
16.1687;-17;0.3000;0.0000;0.0562;-0.1572;0.0027
16.1734;14;0.3000;0.0000;-0.0093;-0.1463;0.0025
16.1767;2;0.3000;0.0000;-0.0234;-0.1412;0.0035
16.1797;11;0.3000;0.0000;-0.0117;-0.1319;0.0025
16.1827;15;0.3000;0.0000;0.0690;-0.1221;0.0028
16.1857;1;0.3000;0.0000;0.1280;-0.1203;0.0034
16.1887;6;0.3000;0.0000;0.2136;-0.1170;0.0041
16.1917;12;0.3000;0.0000;0.2751;-0.1118;0.0032
16.1947;4;0.3000;0.0000;0.2684;-0.1108;0.0025
16.1977;0;0.3000;0.0000;0.2838;-0.1122;0.0038
16.2018;-6;0.3000;0.0000;0.2915;-0.1169;0.0037
16.2056;21;0.3000;0.0000;0.2767;-0.1077;0.0037
16.2082;-9;0.3000;0.0000;0.1757;-0.1121;0.0050
16.2108;0;0.3000;0.0000;0.1253;-0.1104;0.0043
16.2137;-6;0.3000;0.0000;0.1000;-0.1121;0.0042
16.2167;2;0.3000;0.0000;0.0687;-0.1090;0.0043
16.2197;-2;0.3000;0.0000;0.0531;-0.1078;0.0043
16.2227;13;0.3000;0.0000;0.0452;-0.0990;0.0054
16.2257;13;0.3000;0.0000;0.0226;-0.0900;0.0053
16.2299;0;0.3000;0.0000;0.1609;-0.0898;0.0061
16.2338;13;0.3000;0.0000;0.2862;-0.0849;0.0077
16.2367;11;0.3000;0.0000;0.3114;-0.0814;0.0084
16.2397;0;0.3000;0.0000;0.3240;-0.0835;0.0078
16.2427;-1;0.3000;0.0000;0.3490;-0.0870;0.0094
16.2457;-7;0.3000;0.0000;0.3241;-0.0927;0.0096
16.2487;-7;0.3000;0.0000;0.2555;-0.0972;0.0108
16.2517;19;0.3000;0.0000;0.2026;-0.0878;0.0102
16.2547;-16;0.3000;0.0000;0.0639;-0.0939;0.0113
16.2578;3;0.3000;0.0000;0.0693;-0.0906;0.0114
16.2634;13;0.3000;0.0000;0.0721;-0.0823;0.0099
16.2661;8;0.3000;0.0000;0.0360;-0.0761;0.0093
16.2687;17;0.3000;0.0000;0.0367;-0.0656;0.0099
16.2717;5;0.3000;0.0000;0.1306;-0.0626;0.0091
16.2747;10;0.3000;0.0000;0.2149;-0.0588;0.0097
16.2777;17;0.3000;0.0000;0.3131;-0.0531;0.0092
16.2807;1;0.3000;0.0000;0.3623;-0.0561;0.0100
16.2837;-1;0.3000;0.0000;0.3681;-0.0606;0.0103
16.2884;1;0.3000;0.0000;0.3898;-0.0635;0.0101
16.2917;-2;0.3000;0.0000;0.3071;-0.0671;0.0093
16.2947;0;0.3000;0.0000;0.2657;-0.0692;0.0099
16.2977;2;0.3000;0.0000;0.2264;-0.0693;0.0084
16.3007;1;0.3000;0.0000;0.1880;-0.0692;0.0088
16.3037;-2;0.3000;0.0000;0.1875;-0.0711;0.0084
16.3067;-4;0.3000;0.0000;0.1872;-0.0736;0.0086
16.3097;8;0.3000;0.0000;0.1871;-0.0697;0.0079
16.3127;12;0.3000;0.0000;0.1684;-0.0638;0.0076
16.3158;14;0.3000;0.0000;0.1964;-0.0573;0.0071
16.3205;6;0.3000;0.0000;0.3974;-0.0579;0.0068
16.3231;11;0.3000;0.0000;0.3857;-0.0561;0.0060
16.3257;10;0.3000;0.0000;0.4172;-0.0553;0.0051
16.3287;-6;0.3000;0.0000;0.4517;-0.0631;0.0039
16.3317;-4;0.3000;0.0000;0.4316;-0.0697;0.0025
16.3347;-8;0.3000;0.0000;0.3654;-0.0767;0.0030
16.3377;15;0.3000;0.0000;0.2575;-0.0708;-0.0002
16.3407;-21;0.3000;0.0000;0.1661;-0.0813;0.0000
16.3437;5;0.3000;0.0000;0.1392;-0.0781;-0.0025
16.3484;24;0.3000;0.0000;0.1818;-0.0666;-0.0050
16.3522;8;0.3000;0.0000;0.2031;-0.0631;-0.0070
16.3548;13;0.3000;0.0000;0.2137;-0.0575;-0.0095
16.3577;3;0.3000;0.0000;0.2939;-0.0582;-0.0113
16.3607;7;0.3000;0.0000;0.3900;-0.0583;-0.0129
16.3637;1;0.3000;0.0000;0.4194;-0.0618;-0.0140
16.3667;0;0.3000;0.0000;0.4341;-0.0664;-0.0170
16.3697;0;0.3000;0.0000;0.4228;-0.0702;-0.0161
16.3727;0;0.3000;0.0000;0.3610;-0.0735;-0.0176
16.3774;-12;0.3000;0.0000;0.3862;-0.0827;-0.0169
16.3809;7;0.3000;0.0000;0.3240;-0.0816;-0.0173
16.3837;3;0.3000;0.0000;0.2368;-0.0810;-0.0187
16.3867;-4;0.3000;0.0000;0.2306;-0.0839;-0.0189
16.3897;8;0.3000;0.0000;0.2462;-0.0808;-0.0210
16.3927;3;0.3000;0.0000;0.2353;-0.0800;-0.0232
16.3957;5;0.3000;0.0000;0.2859;-0.0793;-0.0233
16.3987;13;0.3000;0.0000;0.3113;-0.0752;-0.0255
16.4017;5;0.3000;0.0000;0.3426;-0.0753;-0.0265
16.4058;3;0.3000;0.0000;0.4892;-0.0783;-0.0260
16.4094;4;0.3000;0.0000;0.5438;-0.0820;-0.0265
16.4120;-11;0.3000;0.0000;0.4776;-0.0920;-0.0249
16.4147;-3;0.3000;0.0000;0.3884;-0.0969;-0.0216
16.4177;-2;0.3000;0.0000;0.3251;-0.0999;-0.0207
16.4207;3;0.3000;0.0000;0.2560;-0.0994;-0.0185
16.4237;-13;0.3000;0.0000;0.1841;-0.1057;-0.0167
16.4267;8;0.3000;0.0000;0.1856;-0.1014;-0.0184
16.4297;0;0.3000;0.0000;0.1302;-0.1008;-0.0150
16.4345;10;0.3000;0.0000;0.2147;-0.0961;-0.0140
16.4379;9;0.3000;0.0000;0.2569;-0.0926;-0.0089
16.4407;11;0.3000;0.0000;0.2407;-0.0876;-0.0091
16.4437;-7;0.3000;0.0000;0.3260;-0.0935;-0.0051
16.4467;-7;0.3000;0.0000;0.3874;-0.1002;-0.0017
16.4497;22;0.3000;0.0000;0.3994;-0.0926;0.0010
16.4527;3;0.3000;0.0000;0.3119;-0.0929;0.0021
16.4557;5;0.3000;0.0000;0.2682;-0.0916;0.0061
16.4587;8;0.3000;0.0000;0.2650;-0.0890;0.0074
16.4627;-5;0.3000;0.0000;0.3382;-0.0940;0.0088
16.4665;10;0.3000;0.0000;0.3935;-0.0921;0.0100
16.4692;-2;0.3000;0.0000;0.3463;-0.0958;0.0103
16.4718;-4;0.3000;0.0000;0.3041;-0.0996;0.0102
16.4747;-3;0.3000;0.0000;0.3203;-0.1033;0.0097
16.4777;2;0.3000;0.0000;0.2911;-0.1035;0.0092
16.4807;-5;0.3000;0.0000;0.2390;-0.1066;0.0089
16.4837;-9;0.3000;0.0000;0.2130;-0.1113;0.0091
16.4867;0;0.3000;0.0000;0.1626;-0.1104;0.0097
16.4907;16;0.3000;0.0000;0.1000;-0.1010;0.0098
16.4945;17;0.3000;0.0000;0.0874;-0.0911;0.0114
16.4971;14;0.3000;0.0000;0.0811;-0.0825;0.0115
16.4997;11;0.3000;0.0000;0.1527;-0.0768;0.0137
16.5027;8;0.3000;0.0000;0.2634;-0.0742;0.0148
16.5057;4;0.3000;0.0000;0.3374;-0.0749;0.0162
16.5087;0;0.3000;0.0000;0.4118;-0.0789;0.0176
16.5117;0;0.3000;0.0000;0.3929;-0.0821;0.0186
16.5147;-5;0.3000;0.0000;0.3273;-0.0873;0.0212
16.5187;30;0.3000;0.0000;0.3133;-0.0746;0.0238
16.5238;0;0.3000;0.0000;0.2127;-0.0755;0.0243
16.5267;2;0.3000;0.0000;0.1251;-0.0736;0.0268
16.5297;-7;0.3000;0.0000;0.1373;-0.0767;0.0282
16.5327;16;0.3000;0.0000;0.1622;-0.0690;0.0280
16.5357;6;0.3000;0.0000;0.1185;-0.0652;0.0304
16.5387;23;0.3000;0.0000;0.1340;-0.0534;0.0310
16.5417;1;0.3000;0.0000;0.1979;-0.0539;0.0318
16.5447;12;0.3000;0.0000;0.2673;-0.0500;0.0328
16.5477;16;0.3000;0.0000;0.3393;-0.0451;0.0331
16.5518;-1;0.3000;0.0000;0.4315;-0.0507;0.0344
16.5555;-2;0.3000;0.0000;0.4588;-0.0568;0.0348
16.5581;-4;0.3000;0.0000;0.3603;-0.0624;0.0354
16.5608;-7;0.3000;0.0000;0.2924;-0.0684;0.0356
16.5637;11;0.3000;0.0000;0.2210;-0.0638;0.0359
16.5667;-9;0.3000;0.0000;0.1479;-0.0683;0.0355
16.5697;1;0.3000;0.0000;0.1113;-0.0671;0.0367
16.5727;-2;0.3000;0.0000;0.1305;-0.0679;0.0369
16.5757;12;0.3000;0.0000;0.1026;-0.0613;0.0359
16.5796;19;0.3000;0.0000;0.1448;-0.0518;0.0351
16.5836;19;0.3000;0.0000;0.2033;-0.0437;0.0341
16.5863;4;0.3000;0.0000;0.2700;-0.0437;0.0345
16.5889;8;0.3000;0.0000;0.3033;-0.0425;0.0346
16.5917;17;0.3000;0.0000;0.3573;-0.0377;0.0342
16.5947;-2;0.3000;0.0000;0.3844;-0.0429;0.0332
16.5977;-4;0.3000;0.0000;0.3979;-0.0494;0.0339
16.6007;-6;0.3000;0.0000;0.3672;-0.0559;0.0343
16.6037;-5;0.3000;0.0000;0.2958;-0.0610;0.0343
16.6077;-8;0.3000;0.0000;0.1853;-0.0657;0.0346
16.6114;0;0.3000;0.0000;0.0553;-0.0642;0.0343
16.6140;7;0.3000;0.0000;0.0089;-0.0584;0.0344
16.6167;9;0.3000;0.0000;0.0045;-0.0517;0.0339
16.6197;6;0.3000;0.0000;0.0396;-0.0473;0.0335
16.6227;13;0.3000;0.0000;0.1320;-0.0406;0.0342
16.6257;16;0.3000;0.0000;0.2343;-0.0346;0.0334
16.6287;4;0.3000;0.0000;0.3229;-0.0355;0.0350
16.6317;1;0.3000;0.0000;0.3671;-0.0387;0.0349
16.6364;5;0.3000;0.0000;0.5015;-0.0416;0.0379
16.6399;-3;0.3000;0.0000;0.4190;-0.0478;0.0369
16.6427;4;0.3000;0.0000;0.3217;-0.0482;0.0362
16.6457;-5;0.3000;0.0000;0.3105;-0.0535;0.0368
16.6487;5;0.3000;0.0000;0.2674;-0.0528;0.0358
16.6517;-1;0.3000;0.0000;0.2459;-0.0552;0.0343
16.6547;-7;0.3000;0.0000;0.1978;-0.0595;0.0344
16.6577;-4;0.3000;0.0000;0.2111;-0.0626;0.0342
16.6607;8;0.3000;0.0000;0.1803;-0.0592;0.0333
16.6657;17;0.3000;0.0000;0.1650;-0.0508;0.0325
16.6689;19;0.3000;0.0000;0.1573;-0.0418;0.0314
16.6717;11;0.3000;0.0000;0.2095;-0.0376;0.0310
16.6747;8;0.3000;0.0000;0.2918;-0.0360;0.0301
16.6777;18;0.3000;0.0000;0.3703;-0.0307;0.0286
16.6807;4;0.3000;0.0000;0.4282;-0.0335;0.0278
16.6837;9;0.3000;0.0000;0.4385;-0.0340;0.0256
16.6867;-1;0.3000;0.0000;0.3876;-0.0387;0.0259
16.6897;-5;0.3000;0.0000;0.3621;-0.0447;0.0256
16.6944;-8;0.3000;0.0000;0.4428;-0.0534;0.0264
16.6982;-1;0.3000;0.0000;0.3336;-0.0572;0.0257
16.7008;-3;0.3000;0.0000;0.2229;-0.0599;0.0249
16.7037;3;0.3000;0.0000;0.1489;-0.0580;0.0248
16.7067;5;0.3000;0.0000;0.1118;-0.0546;0.0230
16.7097;8;0.3000;0.0000;0.1307;-0.0504;0.0235
16.7127;12;0.3000;0.0000;0.1963;-0.0455;0.0229
16.7157;8;0.3000;0.0000;0.2477;-0.0433;0.0222
16.7187;13;0.3000;0.0000;0.3296;-0.0401;0.0233
16.7227;2;0.3000;0.0000;0.5949;-0.0458;0.0220
16.7279;1;0.3000;0.0000;0.6527;-0.0526;0.0227
16.7307;-4;0.3000;0.0000;0.5321;-0.0608;0.0219
16.7337;-3;0.3000;0.0000;0.4530;-0.0672;0.0225
16.7367;-5;0.3000;0.0000;0.3948;-0.0734;0.0219
16.7397;-8;0.3000;0.0000;0.2909;-0.0791;0.0226
16.7427;-5;0.3000;0.0000;0.2203;-0.0826;0.0212
16.7457;2;0.3000;0.0000;0.1288;-0.0805;0.0218
16.7487;-20;0.3000;0.0000;0.0831;-0.0890;0.0215
16.7517;4;0.3000;0.0000;0.0416;-0.0848;0.0223
16.7564;24;0.3000;0.0000;0.0021;-0.0702;0.0222
16.7599;7;0.3000;0.0000;0.0571;-0.0648;0.0239
16.7627;14;0.3000;0.0000;0.1034;-0.0571;0.0244
16.7657;14;0.3000;0.0000;0.1639;-0.0502;0.0261
16.7687;11;0.3000;0.0000;0.2689;-0.0465;0.0278
16.7717;7;0.3000;0.0000;0.3402;-0.0461;0.0305
16.7747;11;0.3000;0.0000;0.3571;-0.0441;0.0293
16.7777;10;0.3000;0.0000;0.3655;-0.0423;0.0317
16.7807;1;0.3000;0.0000;0.3324;-0.0447;0.0341
16.7854;23;0.3000;0.0000;0.4654;-0.0386;0.0359
16.7892;-2;0.3000;0.0000;0.4010;-0.0442;0.0384
16.7918;3;0.3000;0.0000;0.3875;-0.0465;0.0379
16.7947;0;0.3000;0.0000;0.3807;-0.0499;0.0394
16.7977;-2;0.3000;0.0000;0.3587;-0.0545;0.0406
16.8007;6;0.3000;0.0000;0.3663;-0.0549;0.0414
16.8037;4;0.3000;0.0000;0.3328;-0.0556;0.0422
16.8067;2;0.3000;0.0000;0.3721;-0.0577;0.0431
16.8097;5;0.3000;0.0000;0.3917;-0.0587;0.0440
16.8144;9;0.3000;0.0000;0.5138;-0.0597;0.0448
16.8178;-1;0.3000;0.0000;0.4813;-0.0653;0.0453
16.8207;-5;0.3000;0.0000;0.4837;-0.0728;0.0451
16.8237;-1;0.3000;0.0000;0.4850;-0.0782;0.0442
16.8267;-2;0.3000;0.0000;0.4295;-0.0830;0.0430
16.8297;2;0.3000;0.0000;0.3643;-0.0844;0.0415
16.8327;-12;0.3000;0.0000;0.3505;-0.0930;0.0398
16.8357;-2;0.3000;0.0000;0.3435;-0.0962;0.0376
16.8387;2;0.3000;0.0000;0.2840;-0.0961;0.0369
16.8418;7;0.3000;0.0000;0.2355;-0.0931;0.0364
16.8470;16;0.3000;0.0000;0.3421;-0.0873;0.0364
16.8497;10;0.3000;0.0000;0.3207;-0.0842;0.0371
16.8527;2;0.3000;0.0000;0.3660;-0.0856;0.0377
16.8557;11;0.3000;0.0000;0.4261;-0.0840;0.0376
16.8587;3;0.3000;0.0000;0.4749;-0.0865;0.0373
16.8617;-5;0.3000;0.0000;0.4805;-0.0938;0.0380
16.8647;-7;0.3000;0.0000;0.4460;-0.1011;0.0371
16.8677;-9;0.3000;0.0000;0.3726;-0.1083;0.0383
16.8708;8;0.3000;0.0000;0.2424;-0.1046;0.0366
16.8758;-13;0.3000;0.0000;0.1212;-0.1096;0.0370
16.8787;11;0.3000;0.0000;0.0980;-0.1021;0.0364
16.8817;11;0.3000;0.0000;0.0864;-0.0947;0.0362
16.8847;9;0.3000;0.0000;0.1367;-0.0894;0.0351
16.8877;13;0.3000;0.0000;0.1993;-0.0832;0.0353
16.8907;4;0.3000;0.0000;0.3053;-0.0827;0.0359
16.8937;6;0.3000;0.0000;0.3958;-0.0827;0.0362
16.8967;-2;0.3000;0.0000;0.4223;-0.0877;0.0361
16.9014;0;0.3000;0.0000;0.5290;-0.0931;0.0372
16.9049;-5;0.3000;0.0000;0.4141;-0.0992;0.0366
16.9077;0;0.3000;0.0000;0.3380;-0.1009;0.0364
16.9107;-4;0.3000;0.0000;0.2438;-0.1037;0.0369
16.9137;-1;0.3000;0.0000;0.1780;-0.1041;0.0365
16.9167;0;0.3000;0.0000;0.1638;-0.1035;0.0365
16.9197;1;0.3000;0.0000;0.1193;-0.1014;0.0365
16.9227;7;0.3000;0.0000;0.1158;-0.0963;0.0355
16.9257;10;0.3000;0.0000;0.1514;-0.0907;0.0358
16.9304;1;0.3000;0.0000;0.3188;-0.0921;0.0355
16.9342;6;0.3000;0.0000;0.3838;-0.0916;0.0360
16.9368;6;0.3000;0.0000;0.4163;-0.0920;0.0357
16.9397;-1;0.3000;0.0000;0.4138;-0.0960;0.0333
16.9427;-4;0.3000;0.0000;0.4126;-0.1016;0.0338
16.9457;-9;0.3000;0.0000;0.3933;-0.1088;0.0316
16.9487;-9;0.3000;0.0000;0.3089;-0.1147;0.0319
16.9517;6;0.3000;0.0000;0.2105;-0.1114;0.0294
16.9547;-16;0.3000;0.0000;0.0866;-0.1175;0.0281
16.9577;6;0.3000;0.0000;0.0807;-0.1123;0.0276
16.9624;14;0.3000;0.0000;0.0777;-0.1033;0.0252
16.9662;9;0.3000;0.0000;0.0950;-0.0972;0.0242
16.9688;15;0.3000;0.0000;0.1410;-0.0886;0.0226
16.9717;3;0.3000;0.0000;0.2388;-0.0877;0.0218
16.9747;2;0.3000;0.0000;0.3251;-0.0883;0.0217
16.9777;9;0.3000;0.0000;0.3869;-0.0869;0.0211
16.9807;0;0.3000;0.0000;0.3618;-0.0893;0.0199
16.9837;-4;0.3000;0.0000;0.3118;-0.0930;0.0206
16.9867;-6;0.3000;0.0000;0.3055;-0.0979;0.0203
16.9914;-1;0.3000;0.0000;0.3023;-0.1002;0.0206
16.9949;0;0.3000;0.0000;0.1699;-0.0993;0.0204
16.9977;-1;0.3000;0.0000;0.0662;-0.0978;0.0199
17.0007;0;0.3000;0.0000;0.0705;-0.0956;0.0197
17.0037;6;0.3000;0.0000;0.0727;-0.0906;0.0188
17.0067;11;0.3000;0.0000;0.0924;-0.0836;0.0184
17.0097;14;0.3000;0.0000;0.1397;-0.0757;0.0171
17.0127;0;0.3000;0.0000;0.2195;-0.0762;0.0166
17.0157;10;0.3000;0.0000;0.3154;-0.0733;0.0167
17.0198;1;0.3000;0.0000;0.4569;-0.0766;0.0162
17.0249;2;0.3000;0.0000;0.4716;-0.0798;0.0162
17.0277;-4;0.3000;0.0000;0.3854;-0.0849;0.0164
17.0307;-9;0.3000;0.0000;0.3236;-0.0913;0.0158
17.0337;3;0.3000;0.0000;0.2553;-0.0904;0.0152
17.0367;-7;0.3000;0.0000;0.1650;-0.0935;0.0149
17.0397;-7;0.3000;0.0000;0.1199;-0.0958;0.0145
17.0427;2;0.3000;0.0000;0.0600;-0.0922;0.0133
17.0457;3;0.3000;0.0000;0.0300;-0.0882;0.0129
17.0499;12;0.3000;0.0000;0.0337;-0.0798;0.0129
17.0537;17;0.3000;0.0000;0.0916;-0.0700;0.0121
17.0567;3;0.3000;0.0000;0.1393;-0.0679;0.0123
17.0597;13;0.3000;0.0000;0.2193;-0.0620;0.0128
17.0627;13;0.3000;0.0000;0.2779;-0.0574;0.0128
17.0657;4;0.3000;0.0000;0.3073;-0.0577;0.0125
17.0687;-1;0.3000;0.0000;0.3219;-0.0608;0.0132
17.0717;-6;0.3000;0.0000;0.2919;-0.0658;0.0132
17.0747;-6;0.3000;0.0000;0.2394;-0.0700;0.0141
17.0787;23;0.3000;0.0000;0.1945;-0.0591;0.0142
17.0827;-6;0.3000;0.0000;0.0412;-0.0607;0.0140
17.0857;12;0.3000;0.0000;0.0393;-0.0528;0.0128
17.0887;-1;0.3000;0.0000;0.0570;-0.0522;0.0126
17.0917;12;0.3000;0.0000;0.0659;-0.0449;0.0106
17.0947;11;0.3000;0.0000;0.1265;-0.0393;0.0104
17.0977;5;0.3000;0.0000;0.1567;-0.0372;0.0090
17.1007;2;0.3000;0.0000;0.2467;-0.0378;0.0088
17.1037;5;0.3000;0.0000;0.3103;-0.0376;0.0072
17.1077;3;0.3000;0.0000;0.3796;-0.0396;0.0081
17.1117;-3;0.3000;0.0000;0.3394;-0.0442;0.0077
17.1147;-5;0.3000;0.0000;0.3006;-0.0492;0.0067
17.1177;-6;0.3000;0.0000;0.2438;-0.0540;0.0069
17.1207;0;0.3000;0.0000;0.1780;-0.0544;0.0060
17.1237;-1;0.3000;0.0000;0.0890;-0.0543;0.0045
17.1267;-5;0.3000;0.0000;0.0071;-0.0545;0.0046
17.1297;9;0.3000;0.0000;0.0223;-0.0478;0.0038
17.1327;9;0.3000;0.0000;0.0111;-0.0413;0.0035
17.1358;19;0.3000;0.0000;0.0617;-0.0309;0.0026
17.1411;3;0.3000;0.0000;0.2552;-0.0314;0.0028
17.1437;14;0.3000;0.0000;0.3146;-0.0272;0.0029
17.1467;8;0.3000;0.0000;0.3443;-0.0264;0.0030
17.1497;0;0.3000;0.0000;0.3405;-0.0300;0.0027
17.1527;-1;0.3000;0.0000;0.3385;-0.0339;0.0036
17.1557;-4;0.3000;0.0000;0.3002;-0.0388;0.0048
17.1587;-7;0.3000;0.0000;0.2623;-0.0442;0.0043
17.1617;12;0.3000;0.0000;0.1872;-0.0390;0.0050
17.1647;0;0.3000;0.0000;0.0936;-0.0379;0.0041
17.1688;3;0.3000;0.0000;0.1029;-0.0359;0.0039
17.1727;8;0.3000;0.0000;0.1824;-0.0324;0.0033
17.1757;7;0.3000;0.0000;0.2034;-0.0301;0.0026
17.1787;18;0.3000;0.0000;0.2326;-0.0227;0.0022
17.1817;2;0.3000;0.0000;0.3220;-0.0244;0.0022
17.1847;14;0.3000;0.0000;0.3854;-0.0216;0.0029
17.1877;2;0.3000;0.0000;0.4358;-0.0250;0.0033
17.1907;8;0.3000;0.0000;0.4049;-0.0253;0.0021
17.1937;-7;0.3000;0.0000;0.3894;-0.0332;0.0044
17.1977;-2;0.3000;0.0000;0.4939;-0.0400;0.0046
17.2028;0;0.3000;0.0000;0.4153;-0.0441;0.0049
17.2057;0;0.3000;0.0000;0.2637;-0.0464;0.0034
17.2087;-8;0.3000;0.0000;0.1693;-0.0510;0.0032
17.2117;9;0.3000;0.0000;0.1594;-0.0463;0.0027
17.2147;6;0.3000;0.0000;0.1545;-0.0434;0.0031
17.2177;14;0.3000;0.0000;0.1334;-0.0362;0.0038
17.2207;16;0.3000;0.0000;0.1976;-0.0292;0.0038
17.2237;3;0.3000;0.0000;0.3045;-0.0300;0.0045
17.2278;17;0.3000;0.0000;0.4514;-0.0264;0.0042
17.2315;2;0.3000;0.0000;0.5436;-0.0316;0.0022
17.2341;-4;0.3000;0.0000;0.4588;-0.0387;0.0036
17.2367;-3;0.3000;0.0000;0.3790;-0.0442;0.0023
17.2397;-5;0.3000;0.0000;0.3391;-0.0497;0.0036
17.2427;-11;0.3000;0.0000;0.2630;-0.0570;0.0017
17.2457;-23;0.3000;0.0000;0.2063;-0.0688;0.0016
17.2487;-4;0.3000;0.0000;0.0845;-0.0696;0.0008
17.2517;12;0.3000;0.0000;0.0235;-0.0614;-0.0002
17.2562;8;0.3000;0.0000;0.0118;-0.0549;-0.0016
17.2611;20;0.3000;0.0000;0.1368;-0.0449;-0.0023
17.2637;1;0.3000;0.0000;0.1993;-0.0450;-0.0018
17.2667;9;0.3000;0.0000;0.3053;-0.0430;-0.0012
